plot_id_fe,wavelength,reflectance_smoothed,reflectance_raw
100,718.15,0.0378025793370705,0.03757653349576313
100,720.87,0.04091381207827579,0.04089496401266143
100,723.6,0.04407662563530171,0.04427280878774001
100,726.33,0.04724106635784228,0.04721587515428744
100,729.06,0.05028975169195618,0.05013558767368644
100,731.79,0.05319786968706063,0.05321771693679522
100,734.52,0.05592183229546856,0.05604204359536336
100,737.25,0.05830630965741847,0.05831025492760443
100,739.98,0.06027378980116239,0.06023365770689395
100,742.72,0.06187990654089437,0.06188982199113396
100,745.45,0.06318944800236231,0.06322246546870096
100,748.19,0.06428955324289783,0.0642222864774401
100,750.93,0.06525984383408853,0.06500049632856633
100,753.66,0.06551649578549887,0.06566672664695736
100,756.4,0.06460826289766759,0.06550774426265817
100,759.14,0.06319919741022773,0.06314590887114976
100,761.88,0.0623474949958155,0.06126488684447016
100,764.62,0.0627961988584258,0.06250403933023
100,767.36,0.06453796179747959,0.06499265420023291
100,770.11,0.06646692618437029,0.06681212215110142
100,772.85,0.06758947627833176,0.06760597504716201
100,775.6,0.06801723762238901,0.06793455923757245
100,778.34,0.06820508207413983,0.06812860134238523
100,781.09,0.06836715978846822,0.06834929989230248
100,783.84,0.0684917724101788,0.06854317032993384
100,786.58,0.06854838786379336,0.06855991622404724
100,789.33,0.06853645763386715,0.06851842500636728
100,792.08,0.068519064064624,0.06850111448249654
100,794.84,0.0685428267191677,0.06853344044305171
100,797.59,0.06859907488116312,0.06863039075348773
100,800.34,0.06872537681767103,0.06870161449481131
100,803.1,0.06892646009623582,0.06883201973509367
100,805.85,0.06909388696767661,0.06910252251860143
100,808.61,0.06902925425659584,0.06917925557202126
100,811.36,0.06862942111688057,0.06877767814780181
100,814.12,0.06809986729803345,0.0679953897862774
100,816.88,0.06771822224885586,0.0675003265942732
100,819.64,0.0676725133655348,0.0677091417991745
100,822.4,0.06795486630493187,0.06799934538703682
100,825.16,0.06827547160265458,0.06830968395356209
100,827.92,0.06851256781307381,0.06859955436488295
100,830.69,0.06878629149663133,0.06868252156351082
100,833.45,0.06913107345958512,0.06907530971510847
100,836.22,0.0695435104033458,0.06959593564507734
100,838.98,0.06999883232153184,0.07001644100855563
100,841.75,0.0703479763984929,0.07033699340959619
100,844.52,0.0705810015752233,0.07058388578840966
100,847.29,0.07062767037957543,0.07067486300964727
100,850.06,0.07056465706707646,0.07065759340728556
100,852.83,0.0705551593866092,0.07039376895600387
100,855.6,0.07068230644694634,0.07057562167515351
100,858.37,0.07087602974127934,0.07098084140389849
100,861.14,0.07102054390524332,0.07114833386584309
100,863.92,0.07102966070195901,0.0710083171498536
100,866.69,0.07099006910052948,0.07085203500470227
100,869.47,0.07099958224576153,0.07101864925043219
100,872.25,0.07107020351771558,0.07114239357189658
100,875.03,0.07113207756490034,0.07112254591446712
100,877.8,0.07112082685176432,0.0711009052564513
100,880.58,0.07110989928172991,0.07110591930219914
100,883.37,0.07113537013632655,0.07110681057846989
100,886.15,0.07117308912610842,0.07112503907917044
100,888.93,0.07105393458514188,0.0710689065228565
100,891.71,0.07057809892593667,0.07077749749181914
100,894.5,0.06974240213540162,0.06987157219151353
100,897.28,0.06894095238438862,0.06874412425175282
100,900.07,0.06852105495615517,0.06816957306005718
100,902.86,0.0684212903902088,0.06855282577449638
100,905.64,0.06843183858979977,0.06877444897638323
100,908.43,0.06830614329635126,0.06820481300934451
100,911.22,0.0679716988791211,0.06789524092299867
100,914.02,0.06782023726285509,0.06780227929879744
100,916.81,0.06803038737132847,0.06787449516904695
100,919.6,0.06835898768296156,0.06837237236779851
100,922.39,0.06852803486511506,0.06859602365128092
100,925.19,0.06814725005902736,0.06829770454457817
100,927.98,0.06696482559212726,0.06720022391924681
100,930.78,0.06536096291442135,0.06536174676654836
100,933.58,0.06397995999096906,0.0636112665302929
100,936.38,0.06324059147214668,0.06298703183796953
100,939.18,0.06303365550566227,0.06324155535265504
100,941.98,0.06300513039456725,0.06326115312767841
100,944.78,0.06283157078338023,0.0627209925462905
100,947.58,0.06246093729629078,0.0623732576701094
100,950.38,0.06208588433459861,0.0621769782325805
100,953.19,0.06181729339818741,0.06183598161977163
100,955.99,0.06161807193081127,0.0615646193394629
100,958.8,0.06152553793707022,0.06151262087134131
100,961.6,0.06164501239412977,0.06167697297024857
100,964.41,0.06205720006357161,0.06193988902207489
100,967.22,0.06257723174025914,0.06248762936978099
101,410.75,0.01734808812384221,0.01741292718613502
101,413.37,0.01735515541931415,0.01739337214148871
101,416,0.01742454745729034,0.01734109222888947
101,418.62,0.01760516805729738,0.01763026165490103
101,421.24,0.01790150219485873,0.01791031732417569
101,423.86,0.0181679249315653,0.0181675650695763
101,426.49,0.01841589660225247,0.0185343584801891
101,429.12,0.01866741772110537,0.01853362168415938
101,431.74,0.01904884683304606,0.01906202615487694
101,434.37,0.01949181615997182,0.01943515418189587
101,437,0.02005225219770402,0.02014270528118209
101,439.63,0.02051239293850238,0.02045855796573186
101,442.26,0.02082852509183628,0.02092707525975633
101,444.89,0.02109937092314796,0.02108198728891883
101,447.52,0.02132096911224202,0.02114785469994687
101,450.16,0.02145528502477784,0.02166757149861591
101,452.79,0.02160204029459821,0.02151483961261145
101,455.43,0.02164199610382585,0.02160030647669688
101,458.06,0.02152180080844343,0.02164045581133059
101,460.7,0.02145082661983035,0.02138462795479463
101,463.34,0.02131352145426793,0.02125644433026267
101,465.98,0.02112249590944761,0.02120684456117082
101,468.62,0.02097526365493278,0.0209991057025324
101,471.26,0.02084435607565287,0.02073903322809994
101,473.9,0.02073145128403672,0.02074943497629449
101,476.54,0.02068832116214693,0.02071842595492259
101,479.18,0.02062831587917341,0.02059796098435279
101,481.83,0.02040399658769889,0.02050391695286968
101,484.47,0.02015804881225606,0.02019462609055019
101,487.12,0.02001059716431277,0.01983963380945791
101,489.77,0.01999628115998636,0.01998716105919073
101,492.42,0.02012676514161751,0.02021158818561252
101,495.07,0.02032843336835328,0.02034810628041182
101,497.72,0.02045809174415808,0.02045795911609536
101,500.37,0.02066886219872668,0.02066708997924729
101,503.02,0.02098466987769483,0.02092020626705472
101,505.67,0.02148046559148777,0.02154901299146142
101,508.32,0.02215272212073467,0.02208034871238293
101,510.98,0.02293765574398607,0.02298935259332751
101,513.63,0.02382016257821586,0.02390502644057321
101,516.29,0.02495390355221678,0.02486349406218765
101,518.95,0.02636965413747784,0.02627202853707984
101,521.61,0.02808556929476584,0.0280939783200179
101,524.27,0.03003244255860422,0.03008205450997494
101,526.93,0.03195906224985945,0.0319344174153734
101,529.59,0.03372775675102767,0.03378453644195405
101,532.25,0.03527519359081661,0.03525308453210509
101,534.91,0.03651735935498948,0.03654864592717426
101,537.57,0.03745227397359357,0.03751900983919011
101,540.24,0.03816224765322333,0.03809389663804875
101,542.91,0.03868548522884697,0.03868750283623686
101,545.57,0.03912162978179271,0.03912163002066093
101,548.24,0.03955307130063833,0.03949690529025427
101,550.91,0.03987655095590953,0.03983047176705728
101,553.58,0.039948910826054,0.04006935951143208
101,556.25,0.03974775474681882,0.03982962210579674
101,558.92,0.03928408281722197,0.03914103590615905
101,561.59,0.03861945055386527,0.03859475800896635
101,564.26,0.03776519713622116,0.03782437815524564
101,566.94,0.03668944996407098,0.03679403116797457
101,569.61,0.03535332008388345,0.03533978479923588
101,572.29,0.03396882860798816,0.03390873009615605
101,574.96,0.03270529073569529,0.03264656958013478
101,577.64,0.03169619667535681,0.03169933330304552
101,580.32,0.03088950517884632,0.03088258664206703
101,583,0.03019181240256919,0.03022115699725576
101,585.68,0.02953386960840068,0.02958011597690016
101,588.36,0.02895556859591276,0.02894201800964847
101,591.04,0.0285137819687413,0.02846358450922636
101,593.73,0.02827643395481892,0.02823422347555066
101,596.41,0.02819547766730899,0.02819517830220779
101,599.1,0.02814542179341476,0.02819834398751212
101,601.78,0.02801136452597528,0.02802394109197182
101,604.47,0.02771447984636083,0.02771758133232003
101,607.16,0.02726298868515648,0.02728875601055598
101,609.85,0.02670243926932934,0.02670392025225233
101,612.53,0.02610943678947397,0.02610580564135372
101,615.23,0.0255528038357969,0.02551004570899624
101,617.92,0.02508107509212863,0.02508929298065677
101,620.61,0.02470463181317611,0.02471262349350618
101,623.3,0.02440092819077628,0.02440207517973267
101,626,0.02418231067652975,0.0241871455518326
101,628.69,0.02407664236933597,0.02400963391998027
101,631.39,0.02402548441370947,0.02403516890388904
101,634.08,0.02395323842047296,0.02400827024242665
101,636.78,0.02380179242529098,0.02379881184880096
101,639.48,0.02348409820732672,0.02348607822810069
101,642.18,0.02303476716650369,0.02307830736188605
101,644.88,0.02254514976499891,0.0225206468955125
101,647.58,0.02205353323326309,0.02200780705650254
101,650.29,0.02162294360277283,0.02163085400468052
101,652.99,0.02123994720622876,0.0212331213573418
101,655.69,0.02087095155714817,0.02090079329981662
101,658.4,0.02045368827889967,0.02044371935990777
101,661.1,0.02001330335148097,0.02004806372788873
101,663.81,0.01956484491029251,0.01954887689340233
101,666.52,0.01919405110345478,0.01917800528578239
101,669.23,0.01890628227418687,0.0188914031380474
101,671.94,0.01874837704364672,0.01877029505696627
101,674.65,0.01869019965049738,0.01869014082568707
101,677.36,0.01875138833577876,0.01875931098319516
101,680.07,0.01892484097843853,0.01893980314235876
101,682.79,0.01924037523760879,0.01932601881499338
101,685.5,0.01986276124766951,0.01991091048953557
101,688.22,0.02106005747269932,0.02096575203508434
101,690.93,0.02313165020290718,0.02306672045499972
101,693.65,0.02630650113349476,0.02625498057592033
101,696.37,0.03062204525528062,0.03061411743706996
101,699.09,0.03597805227861266,0.03597491536990251
101,701.81,0.04221913940723299,0.04221677440817993
101,704.53,0.04921401430137424,0.049267113946452
101,707.25,0.05691188507094692,0.05685175173353441
101,709.97,0.06516120307066711,0.06512765778173314
101,712.7,0.07373381797742416,0.07393306936367904
101,715.42,0.08278818569027102,0.08284050329486922
101,718.15,0.09246183206792262,0.09205328473950376
101,720.87,0.10259153944374765,0.1025555780028353
101,723.6,0.1129269415072707,0.1132979760370632
101,726.33,0.12326243871059804,0.1232444140875694
101,729.06,0.13329870516907658,0.1329814478902533
101,731.79,0.14288635750752135,0.1429216022243594
101,734.52,0.15184870355256266,0.1521006002284513
101,737.25,0.1598163065849639,0.1598389986718055
101,739.98,0.16655588864521392,0.1664921414143968
101,742.72,0.17215483204647372,0.1721884860555724
101,745.45,0.17675751205999185,0.1768271856673873
101,748.19,0.180584625084127,0.1804381949771749
101,750.93,0.18385070153476496,0.1833071361969013
101,753.66,0.18536611394548347,0.1856812340493249
101,756.4,0.18422360625513207,0.1861105233725935
101,759.14,0.18183825771688347,0.181718975158021
101,761.88,0.18046085346087937,0.1782016709889516
101,764.62,0.181682456662384,0.1810646095488331
101,767.36,0.1855140469339534,0.1864629193107681
101,770.11,0.18966367906104392,0.1903965712183773
101,772.85,0.1920902960104293,0.192116905557047
101,775.6,0.1930531059329884,0.1928651567437861
101,778.34,0.1935187261138868,0.1933518221767822
101,781.09,0.19393312944409308,0.1939037479091399
101,783.84,0.1942537263464333,0.1943641788888686
101,786.58,0.19439474726161668,0.1944165228322001
101,789.33,0.1943403322184665,0.1943188755228968
101,792.08,0.1942454905357635,0.1942122015032438
101,794.84,0.19421994561072173,0.1941842488428153
101,797.59,0.19427873990913425,0.1943476427309584
101,800.34,0.19452126121841357,0.1944564971888419
101,803.1,0.19495706368397564,0.19476151097529
101,805.85,0.19533104517306993,0.1953539118023202
101,808.61,0.1952243175766818,0.1955469979508088
101,811.36,0.19440598153579017,0.1947050588850928
101,814.12,0.19330673028646012,0.1930829351491267
101,816.88,0.19249441043659515,0.1920462423326945
101,819.64,0.19234825760646,0.1924334194990668
101,822.4,0.19284152683926217,0.192940223039967
101,825.16,0.19337748669049248,0.1934405274615429
101,827.92,0.1937152335436937,0.1938997945277998
101,830.69,0.19412452199587216,0.1939127098510761
101,833.45,0.194694174096192,0.1945712402610495
101,836.22,0.1954297505069712,0.195532816028831
101,838.98,0.19629370169305732,0.19631990008425
101,841.75,0.1969551806149759,0.1969361049999105
101,844.52,0.19736643092691877,0.1973993245622899
101,847.29,0.19740102418690905,0.1974856829879308
101,850.06,0.19719972284067244,0.1973611532461525
101,852.83,0.19709828566937224,0.1968042391656649
101,855.6,0.19727658013558963,0.1970611860846529
101,858.37,0.19759632396928437,0.1977913739657638
101,861.14,0.1978212221367974,0.1980661164120872
101,863.92,0.19778157926600592,0.1977521207663092
101,866.69,0.1976212863158303,0.1973637013447167
101,869.47,0.19754507381052755,0.1975721511805412
101,872.25,0.19756801555680537,0.1976993952942367
101,875.03,0.197580163881274,0.1975791578245635
101,877.8,0.19745576893142344,0.1973993455124373
101,880.58,0.1973328500676976,0.1973300967181083
101,883.37,0.197276107541855,0.1972212245558748
101,886.15,0.1972416061899225,0.1971486777362257
101,888.93,0.1968815034920177,0.1969144810544382
101,891.71,0.1958163688271072,0.1962030621448366
101,894.5,0.19403650062593408,0.194291016695523
101,897.28,0.19232456471098308,0.1919383818265235
101,900.07,0.19135620273238704,0.1906647028604356
101,902.86,0.1910157140725517,0.191279731912188
101,905.64,0.19089238800175176,0.1915532756264847
101,908.43,0.1904963055262865,0.190304048875771
101,911.22,0.18969284470831096,0.1895406287495452
101,914.02,0.18923356693513776,0.1891873486266278
101,916.81,0.1894534688016144,0.1891705941150684
101,919.6,0.18988015866965297,0.1898975963934813
101,922.39,0.18995300956853767,0.1900861282454859
101,925.19,0.18892745639933897,0.1892265786628912
101,927.98,0.18631964671842227,0.1867503506122249
101,930.78,0.1828554965861279,0.1828614420229846
101,933.58,0.17973550398891577,0.1790321332098234
101,936.38,0.17776398993027429,0.1773137944464636
101,939.18,0.17673883117464903,0.1771042158107946
101,941.98,0.17600846890569127,0.1764706547307496
101,944.78,0.17492317510544836,0.174733227874973
101,947.58,0.17337558961937527,0.1732469751398162
101,950.38,0.17169728422013167,0.1718797202747647
101,953.19,0.17014913289741437,0.1701879582487711
101,955.99,0.16875980716446334,0.1686432700936157
101,958.8,0.16771729211799383,0.1676564290381894
101,961.6,0.1672508087095254,0.1672828079450248
101,964.41,0.16749626280760102,0.1673034491515396
101,967.22,0.16805742986637262,0.1679015593363507
102,410.75,0.00648090581781378,0.0064870989040598
102,413.37,0.00658095093629669,0.00659527621263287
102,416,0.006676341661219,0.00666900292725521
102,418.62,0.00680815715464042,0.00679687604512253
102,421.24,0.00697749369948782,0.00696801322780243
102,423.86,0.00711183601558784,0.00712413805656385
102,426.49,0.00722436074125295,0.00730648699911267
102,429.12,0.00734031318465932,0.00725536343466448
102,431.74,0.00751899953259767,0.00749306200747175
102,434.37,0.00773866379634981,0.00775015799521212
102,437,0.00802275134611828,0.00806256145201762
102,439.63,0.00825319242514177,0.00822222084363697
102,442.26,0.00840931384650963,0.00844634291837699
102,444.89,0.0085582831063842,0.00855095641847565
102,447.52,0.00867187720222249,0.00860457521298457
102,450.16,0.00873246945386424,0.00883448361459734
102,452.79,0.00878949309698961,0.00874162447704918
102,455.43,0.00880417022559168,0.00877735297083112
102,458.06,0.00875889949581416,0.00881448362120061
102,460.7,0.00874787085860647,0.00871914974036875
102,463.34,0.0086893108132428,0.00867114714341027
102,465.98,0.00860660621041555,0.008656429917845
102,468.62,0.00855197278317809,0.00853032222572032
102,471.26,0.00851589216849759,0.0084778462370781
102,473.9,0.00849383864080129,0.00851355795545566
102,476.54,0.00851355471065557,0.00852114993935058
102,479.18,0.00850632967194197,0.00848245724645973
102,481.83,0.00840891442505029,0.00847187493539242
102,484.47,0.00828938518689987,0.00831400546457521
102,487.12,0.0082140114428571,0.00811471232441561
102,489.77,0.008193786999781,0.00818758438414387
102,492.42,0.00825206424561795,0.00830414894954353
102,495.07,0.00834371114281907,0.0083407211125565
102,497.72,0.00837922257432053,0.00838858059898556
102,500.37,0.00843407141669594,0.00844369715504153
102,503.02,0.00854144167491481,0.00849395552429731
102,505.67,0.00871899306388863,0.00874102219549537
102,508.32,0.00897519546620314,0.00896126454972092
102,510.98,0.00926601974408355,0.00928191141054906
102,513.63,0.0095606659086886,0.00960964298485818
102,516.29,0.00994276661808674,0.0099053749557153
102,518.95,0.01044961532112514,0.01038184543030051
102,521.61,0.01106879949810057,0.0110822602791032
102,524.27,0.01177941035709721,0.01182922108532631
102,526.93,0.01248644461928967,0.01245478853342097
102,529.59,0.01312069667231843,0.01312931804253185
102,532.25,0.01367901271188244,0.01369098174022708
102,534.91,0.01413372297031928,0.0141377263467012
102,537.57,0.01445964429257342,0.0144907697794001
102,540.24,0.01470455291014878,0.01467905216763355
102,542.91,0.01489575539931477,0.01488097236581045
102,545.57,0.01505897654224769,0.0150703778154081
102,548.24,0.01523516000409373,0.01521527796872378
102,550.91,0.01537469429017697,0.01534760681214101
102,553.58,0.01540607593240937,0.01546503835419195
102,556.25,0.01534233470478566,0.01537821064256642
102,558.92,0.01519077533095755,0.01511519308553389
102,561.59,0.01497208241472491,0.01496661807947408
102,564.26,0.01469135869760314,0.01472597653660947
102,566.94,0.01433242477924171,0.01437343651449695
102,569.61,0.01388063608507863,0.01386223917138087
102,572.29,0.01341778009180877,0.01338975307801889
102,574.96,0.01300479087202969,0.01300057839337797
102,577.64,0.01268808370042877,0.01268394129956199
102,580.32,0.01243856182544036,0.01242598768782942
102,583,0.01221263055196826,0.01223170712757229
102,585.68,0.01198888103541887,0.01201856507459287
102,588.36,0.01178314782246529,0.01177196514561939
102,591.04,0.01162566728229406,0.0115952937124972
102,593.73,0.01155261278562484,0.01154072450967981
102,596.41,0.0115490179359365,0.01155306200310124
102,599.1,0.01156078404763242,0.01157782398451904
102,601.78,0.01153953500414124,0.01154128730222861
102,604.47,0.01145541115120439,0.01145958054258696
102,607.16,0.01130868044285801,0.01132236322756871
102,609.85,0.01111515686123607,0.01111401493196024
102,612.53,0.01090454148954961,0.01090236277241784
102,615.23,0.01071406093659169,0.01069556419757354
102,617.92,0.01055867297436032,0.01055551302685387
102,620.61,0.01043288394422609,0.01044655529083974
102,623.3,0.01032505057032391,0.010328954361741
102,626,0.01023997715739234,0.01023754859772299
102,628.69,0.01019491509158918,0.01016837068987665
102,631.39,0.01018184778678038,0.01018088232090286
102,634.08,0.01016850088482924,0.01018927848502381
102,636.78,0.0101255026603377,0.01012877568806687
102,639.48,0.01001578156919671,0.01001716595361123
102,642.18,0.00984690356620766,0.00986294580129431
102,644.88,0.00965758699868304,0.00964964178401239
102,647.58,0.009467498691864,0.00944703691180883
102,650.29,0.00929780765790882,0.00930268648701022
102,652.99,0.00914529369782703,0.00915003387004619
102,655.69,0.00901355001416444,0.00901518129322626
102,658.4,0.00887494697863751,0.00885792345662194
102,661.1,0.0087324295619102,0.00876093682732113
102,663.81,0.00858472382294879,0.00858312941725791
102,666.52,0.00845102510835143,0.00844120162807098
102,669.23,0.00833395156884104,0.00833046762910607
102,671.94,0.00826930229911132,0.00827517352098248
102,674.65,0.00824816823041022,0.00824547526548392
102,677.36,0.00828255399198271,0.00828124087299237
102,680.07,0.00835925948964116,0.00836379620087696
102,682.79,0.00847331372499536,0.00852283430871452
102,685.5,0.00869431770944315,0.00871188465417693
102,688.22,0.00913456501022236,0.00907415396546664
102,690.93,0.00990522505160661,0.00987478552541578
102,693.65,0.01107474730149541,0.0110688568794564
102,696.37,0.01261917413542903,0.01263035739195599
102,699.09,0.01447679986169328,0.01447644759233981
102,701.81,0.01659660718834486,0.01658559884704362
102,704.53,0.01894305259641476,0.01895725845845224
102,707.25,0.02150368696146148,0.0214734242238559
102,709.97,0.0241861739829081,0.02417315418366923
102,712.7,0.02685069951596566,0.02696946682698403
102,715.42,0.02957678689500273,0.0296156605332162
102,718.15,0.03246211213855736,0.03225366561528606
102,720.87,0.03547351951878499,0.03546060942772168
102,723.6,0.03856686945453005,0.03874516798876885
102,726.33,0.04169027793876134,0.04166326012142272
102,729.06,0.0447295895110866,0.04458559301692255
102,731.79,0.04765000684344881,0.04767079475065542
102,734.52,0.05039378866170682,0.05050921573733927
102,737.25,0.05280850546955108,0.05281201647049463
102,739.98,0.05481374545827749,0.05477488293297413
102,742.72,0.05646031241339735,0.05647336159963833
102,745.45,0.05780637469260866,0.05783568773590316
102,748.19,0.058932464317743,0.0588704576231029
102,750.93,0.05991362191417256,0.059669692667750913
102,753.66,0.0602029685214032,0.06034427740208684
102,756.4,0.05937684188143311,0.06022344312513454
102,759.14,0.05806108762564301,0.05801043400580382
102,761.88,0.05725247764660924,0.0562388585186836
102,764.62,0.05765856170558155,0.0573817145631441
102,767.36,0.0592798120658932,0.05970129916261172
102,770.11,0.06107765782213802,0.06140427126237197
102,772.85,0.06212309790570944,0.0621401908834132
102,775.6,0.06251423779398085,0.06243261795115203
102,778.34,0.06267400260979133,0.06260665267668804
102,781.09,0.06280610094515518,0.06278902091837464
102,783.84,0.06289839902212845,0.06294383578104516
102,786.58,0.06291865520627729,0.06293294230849479
102,789.33,0.06287110595525545,0.06285712816943861
102,792.08,0.06282037405019582,0.06279917849995577
102,794.84,0.06281084168291684,0.06279795671607905
102,797.59,0.06284011108753827,0.06287336631551627
102,800.34,0.0629386202703554,0.06291407903431362
102,803.1,0.0631060928436797,0.06302051377919958
102,805.85,0.06323580815261463,0.06324413318562774
102,808.61,0.06314769694228717,0.06328936041811781
102,811.36,0.06274294170317882,0.06287859341275796
102,814.12,0.06222123466465232,0.06212374549428672
102,816.88,0.06183860549820436,0.06163243324047008
102,819.64,0.06176934598964467,0.06180784265843602
102,822.4,0.06200228584043879,0.06204489664004125
102,825.16,0.06226873044363086,0.06229879772974872
102,827.92,0.06245469152732995,0.06253652747808625
102,830.69,0.06268141252434792,0.06258275366363905
102,833.45,0.062975912397247,0.06292185599302147
102,836.22,0.06333567260147689,0.06339052560765894
102,838.98,0.06373832819336414,0.06374904509647697
102,841.75,0.06403861206734245,0.06402881475047187
102,844.52,0.06422456178363728,0.06423580572287439
102,847.29,0.06424360671006918,0.06428097179194316
102,850.06,0.06415661581115552,0.06423536748399176
102,852.83,0.06411876304077663,0.06398287419215828
102,855.6,0.06421036394523401,0.06410753875414135
102,858.37,0.06436554988861538,0.06445706009419443
102,861.14,0.06447537380952129,0.06459300856513074
102,863.92,0.06446240449201975,0.0644489593553365
102,866.69,0.06439950650240091,0.06427546129428584
102,869.47,0.06438423673474464,0.06439378920705945
