plot_id_fe,wavelength_bin,reflectance_smoothed,reflectance_raw
101,617.92,0.0253619868826439,0.02535444195612822
101,628.69,0.02417134141258787,0.02415850588885864
101,639.48,0.02356847405489859,0.02359286692030358
101,650.29,0.0218653934518159,0.02184810732850934
101,661.1,0.02022569702445533,0.02023536332025386
101,671.94,0.01888472751794644,0.01888246107662078
101,682.79,0.0191948414498739,0.01923401085752071
101,693.65,0.02528006351609547,0.02522539262576859
101,704.53,0.0460807727645417,0.04607763886451721
101,715.42,0.07853625970157123,0.0784886287949463
101,726.33,0.11801990620767323,0.1180198540044303
101,737.25,0.15527681407256547,0.15533833563475324
101,748.19,0.1783369176813394,0.17819025072425898
101,759.14,0.1829722078445946,0.18292810089222275
101,770.11,0.18723761966695265,0.1875102514087564
101,781.09,0.1936896719593504,0.1936212264296442
101,792.08,0.1943001289066421,0.194282962175289
101,803.1,0.19477202749614836,0.19472989067435265
101,814.12,0.1938578599588818,0.1938453085794307
101,825.16,0.19307062616997708,0.19317849113209412
101,836.22,0.19513553707302317,0.19508416655630165
101,847.29,0.19723058964236903,0.19729556644907092
101,858.37,0.19744810297776091,0.1974307289070422
101,869.47,0.1976289887372923,0.19759684214645096
101,880.58,0.19741122260556251,0.19738245615274597
101,891.71,0.19599399478374535,0.19613930940775587
101,902.86,0.1913972173794184,0.19135902305640795
101,914.02,0.18971904649283736,0.1895506550917531
101,925.19,0.188770067838988,0.1889901634785208
101,936.38,0.1792734554199917,0.17907789637251656
101,947.58,0.17400112946266164,0.17408264450507588
101,958.8,0.16846926022234923,0.16844261633140023
102,967.22,0.05537925690134619,0.05526663107052813
102,999.63,0.05728678551296565,0.05713435983174911
102,1034.32,0.05927201061092809,0.05910832415451366
102,1069.07,0.06017412789834413,0.05998347970146852
102,1096.91,0.05916787189535202,0.05906175418768941
102,1131.75,0.05474806332834848,0.05457577530357178
102,1166.66,0.05109532347036229,0.05086208861899007
102,1194.62,0.050854606113872,0.05065505231837841
102,1229.63,0.05194487971616882,0.05178228552059074
102,1264.69,0.05264782528726755,0.05242306434439574
102,1292.78,0.05195232610277102,0.05182846817086272
102,1327.94,0.046724770795796,0.04657765874201488
102,1363.16,0.0403013509328148,0.04004662155696389
102,1391.37,0.03016037981736975,0.02998756082146934
102,1426.69,0.02104592337495002,0.02089229212037352
102,1462.07,0.02016936758613384,0.02000054791671689
102,1490.41,0.02206430774743983,0.0218916604255204
102,1525.89,0.02574804638175226,0.02557301503141203
102,1561.42,0.0290250891922085,0.02886145061384333
102,1589.89,0.03171292879286612,0.03153292310980474
102,1625.52,0.03412297165729063,0.033936395059492
102,1661.21,0.03582789784322418,0.03567436685554559
102,416,0.00663658889249247,0.0066370635222676
102,426.49,0.00716350091024698,0.00716350042953586
102,437,0.00788340177505188,0.00788200057458462
102,447.52,0.00859298590224514,0.00860908954110864
102,458.06,0.00877510841925048,0.00876315270236242
102,468.62,0.00859094549383351,0.00858393638101342
102,479.18,0.00848065936211228,0.0084972600191646
102,489.77,0.00823731196878898,0.00823011278066955
102,500.37,0.00842461170218759,0.00841673859772023
102,510.98,0.00913021854571598,0.00914846028515588
102,521.61,0.01081014794860242,0.01079967543761133
102,532.25,0.01335496924345246,0.01335320366572027
102,542.91,0.01477973228607117,0.01478029303206305
102,553.58,0.01533956623286643,0.01535153344440579
102,564.26,0.01479666030563183,0.01479530605402859
102,574.96,0.01324782268733647,0.01323412798558493
102,585.68,0.0121058053088232,0.01211205625890349
102,596.41,0.01157202051287195,0.01156672605244932
102,607.16,0.01135469586485993,0.01135931150108613
102,617.92,0.01065253983618193,0.01064999882192124
102,628.69,0.01023544765152145,0.01022893899256087
102,639.48,0.01003917217014283,0.01004954148199905
102,650.29,0.00939204676157072,0.00938734976321941
102,661.1,0.00880141259441524,0.00880429274860681
102,671.94,0.0083256118016785,0.00832307951091087
102,682.79,0.0084523612290156,0.0084699390091902
102,693.65,0.01068342787468835,0.0106620384405737
102,704.53,0.01788003665197859,0.01787318228042289
102,715.42,0.02826894313310846,0.02825298678978888
102,726.33,0.04011506410579074,0.04011365763870895
102,737.25,0.05141651160824605,0.05144172747286586
102,748.19,0.05827819333448039,0.05821229990659882
102,759.14,0.05872334391877214,0.0587042532629272
102,770.11,0.06003478237483055,0.06015686896788524
102,781.09,0.06272318509276395,0.06269303183181496
102,792.08,0.06285524422366134,0.06284680142349205
102,803.1,0.063030158088547,0.0630130230786643
102,814.12,0.06248761970208066,0.06248103314140814
102,825.16,0.06212376345026107,0.06217201612657806
102,836.22,0.063182831429109,0.06316104509019911
102,847.29,0.0641658490930511,0.06419523993732029
102,858.37,0.06429251267103683,0.0642851204014062
102,869.47,0.06441807817933484,0.06440211630253537
102,880.58,0.06443422789754077,0.06442123981816683
102,891.71,0.06390067710186786,0.06396849815308082
102,902.86,0.06192108374441362,0.06190308690961835
102,914.02,0.06134030278563351,0.06126217119126658
102,925.19,0.06120997580360463,0.06131407355015186
102,936.38,0.05734767323992879,0.05725479356081667
102,947.58,0.05596989741219622,0.05600379175445062
102,958.8,0.05485441709041228,0.05484855486773613
103,967.22,0.02496390736877812,0.02489998179386589
103,999.63,0.02603976191203748,0.0259447614036584
103,1034.32,0.02687162325291833,0.02677085551398643
103,1069.07,0.02722176138683088,0.02710630154999202
103,1096.91,0.02669934475173828,0.0266377086994333
103,1131.75,0.02462539649089292,0.02450566686020137
103,1166.66,0.02334436290890738,0.02321804497143169
103,1194.62,0.02335845458628784,0.02323715601873982
103,1229.63,0.02389085569212848,0.02379087141438
103,1264.69,0.02417586108197359,0.02404145225948895
103,1292.78,0.02390237014482563,0.02382318658816105
103,1327.94,0.02159324465690569,0.0215035523229508
103,1363.16,0.01873399878106558,0.01858383497087649
103,1391.37,0.01443755952159063,0.01433677867623993
103,1426.69,0.01044191114769319,0.01034192102603462
103,1462.07,0.01003628203259921,0.00993323914503773
103,1490.41,0.01090211892811925,0.01079647984664421
103,1525.89,0.01256667412393676,0.0124603273907513
103,1561.42,0.01400300997778242,0.01390225200295745
103,1589.89,0.01516181305853384,0.01505258474107545
103,1625.52,0.01621329722972519,0.01610161205761701
103,1661.21,0.01694715757228983,0.01685033257138595
103,416,0.00320968687195377,0.00321220625439081
103,426.49,0.0034753058898099,0.00347228127164346
103,437,0.00384495384874332,0.00384620716402125
103,447.52,0.00422468195490727,0.00423116315115777
103,458.06,0.00432535386953781,0.00432089118531874
103,468.62,0.00422200119586464,0.00421831763121417
103,479.18,0.0041667439530983,0.00417416327968869
103,489.77,0.00402666830278372,0.00402392725605153
103,500.37,0.00409277877108343,0.00408783429206783
103,510.98,0.00438446812068473,0.00439327078072671
103,521.61,0.00510217638592038,0.00509667781207472
103,532.25,0.0062255225067773,0.00622532368425293
103,542.91,0.00684376266988841,0.00684383231135415
103,553.58,0.0070835943967472,0.00708906250063271
103,564.26,0.00683904382846858,0.00683829429210023
103,574.96,0.00616085666792295,0.00615477037084692
103,585.68,0.00567631045402079,0.00567922258549633
103,596.41,0.00544932275947173,0.00544698797031536
103,607.16,0.00536908844692482,0.00537129381022206
103,617.92,0.00506592496696321,0.00506481582206753
103,628.69,0.00488426015778175,0.00488089332390751
103,639.48,0.00480281575693392,0.00480778315817921
103,650.29,0.00451143381514673,0.00450958777106714
103,661.1,0.00424784001480177,0.00424884854668731
103,671.94,0.00403536421268385,0.00403388324491365
103,682.79,0.00410044767607483,0.00410894411464364
103,693.65,0.00510750299511035,0.00509777240931484
103,704.53,0.00830162827175238,0.00829740334189844
103,715.42,0.01281012073000868,0.01280233609086785
103,726.33,0.01791574744047278,0.01791393088201562
103,737.25,0.02304287998884055,0.02305619380873851
103,748.19,0.02624404435867458,0.02620581640840583
103,759.14,0.0261599492476189,0.02614790654153674
103,770.11,0.02681393922145626,0.02688559059354738
103,781.09,0.02832552685531635,0.02830824942583053
103,792.08,0.02836477502969085,0.02836024121294838
103,803.1,0.02845721379298223,0.02844750104680998
103,814.12,0.02809622149052779,0.02809221663290974
103,825.16,0.0278706352378206,0.02789755933103573
103,836.22,0.0284968374245773,0.02848567038019546
103,847.29,0.02904124525018039,0.02905778976918992
103,858.37,0.0290961694512665,0.02909282446626587
103,869.47,0.02917496471342306,0.02916444458777424
103,880.58,0.02920148167428571,0.02919454087106684
103,891.71,0.02889948704657806,0.02893784875892759
103,902.86,0.02778391639083441,0.02777388652357462
103,914.02,0.02748337482021489,0.02743803221727884
103,925.19,0.02746020823509978,0.02752212707326265
103,936.38,0.02532839304828803,0.02527250412433657
103,947.58,0.0247793993575876,0.02479786378195547
103,958.8,0.02446305894058736,0.02446259527643569
104,967.22,0.07920166600354897,0.07903593946503462
104,999.63,0.08214830285894437,0.08191373851072924
104,1034.32,0.08485883245189575,0.08460821859664565
104,1069.07,0.08608140232114381,0.08579140521524234
104,1096.91,0.08464641370882188,0.08449434047810431
104,1131.75,0.07843967876242071,0.07815548810087468
104,1166.66,0.0738783601308445,0.07354064367855431
104,1194.62,0.07372060856591915,0.07341421839827222
104,1229.63,0.07530410534807937,0.07505605604636761
104,1264.69,0.07625893925812723,0.07591765505835232
104,1292.78,0.07534860800003763,0.07515703911513472
104,1327.94,0.06813880885316487,0.06791680590262195
104,1363.16,0.0592476409212453,0.05886122034462368
104,1391.37,0.04532425339667709,0.04506553278871445
104,1426.69,0.03255035982659024,0.03230901771599658
104,1462.07,0.03125978807064311,0.03100262219959814
104,1490.41,0.03396346410877827,0.03369986508058128
104,1525.89,0.03918976130551251,0.0389233377352935
104,1561.42,0.04377532629256836,0.04352548097775707
104,1589.89,0.04750363126994513,0.04722902614595121
104,1625.52,0.05085814410301545,0.05057426539277958
104,1661.21,0.05321117448757082,0.05297496134001591
104,416,0.00950008826121635,0.0095074578097581
104,426.49,0.01033430170428137,0.01033703776616625
104,437,0.01141989684864536,0.01141877782617378
104,447.52,0.01248036446998156,0.01249809227838986
104,458.06,0.01279703889096147,0.01278442284260415
104,468.62,0.01260340929673494,0.01259686983449364
104,479.18,0.01250901202453008,0.01252901532589743
104,489.77,0.01219292371418269,0.01218362419757315
104,500.37,0.01249052240140704,0.01248025564223563
104,510.98,0.01354473878794786,0.01356887164672502
104,521.61,0.01600401766880434,0.01598634021233422
104,532.25,0.01967184045862505,0.0196712221120956
104,542.91,0.02173109548555446,0.02173016257090976
104,553.58,0.02258882119343975,0.02260496272794032
104,564.26,0.02187353484432893,0.02187441657022735
104,574.96,0.01975316262321686,0.01973416680463384
104,585.68,0.01817141929866044,0.0181810337283551
104,596.41,0.01745029266949923,0.01744156609660308
104,607.16,0.01716344829657912,0.01717013669358264
104,617.92,0.01617822975294275,0.01617516223991247
104,628.69,0.01560580947325227,0.01559567906939739
104,639.48,0.0153268563150369,0.01534170023514188
104,650.29,0.01435275975868603,0.01434657996168492
104,661.1,0.01345608897157524,0.01346014578132996
104,671.94,0.01272191610980339,0.01271786030592614
104,682.79,0.01295451583797272,0.01298041403221883
104,693.65,0.01645166179312859,0.01641951036940986
104,704.53,0.02707008503172078,0.02706086657107522
104,715.42,0.04163251298832338,0.04161097738717007
104,726.33,0.05754158433464208,0.05753921483397914
104,737.25,0.07252529678655678,0.07256116699225636
104,748.19,0.08157467574323463,0.08147647234506986
104,759.14,0.08182822649721143,0.08179645744184869
104,770.11,0.08375246086186731,0.08393615075397147
104,781.09,0.08776693657219059,0.08772222982847303
104,792.08,0.0880906422406949,0.08807874066591549
104,803.1,0.08846258483030867,0.0884372497293493
104,814.12,0.08776012244904105,0.08775087835986692
104,825.16,0.08733649716583011,0.08740719812154482
104,836.22,0.08903130611426019,0.08900023579023662
104,847.29,0.0905751812530448,0.09062013607449768
104,858.37,0.09084826297291672,0.09083719492388977
104,869.47,0.09114053801857402,0.09111536427812313
104,880.58,0.09127616909477788,0.09125746408237592
104,891.71,0.09057371670738974,0.09067472173562265
104,902.86,0.08771193407133968,0.0876856096241305
104,914.02,0.0869301908590426,0.08680987164431961
104,925.19,0.08686716813158836,0.08703015022042569
104,936.38,0.08114006278043655,0.08099410601327853
104,947.58,0.07937514281233268,0.07942406687925868
104,958.8,0.07809779287224808,0.07809137017718291
105,967.22,0.03469821622882879,0.03461148734910099
105,999.63,0.03617719838220581,0.03604995642444414
105,1034.32,0.03726610186361299,0.03713000526137759
105,1069.07,0.03774328352476847,0.03758843735400406
105,1096.91,0.0371102332302646,0.03702988365717843
105,1131.75,0.03450423693686613,0.03433809824966764
105,1166.66,0.03309246605487268,0.03292847009782392
105,1194.62,0.0332116855458661,0.03304730736837137
105,1229.63,0.03394261757708731,0.03380874649624468
105,1264.69,0.03431848149806234,0.03413691658674628
105,1292.78,0.03401922587761256,0.03391301224258095
105,1327.94,0.03106395226218015,0.03094863632173184
105,1363.16,0.02726583762170126,0.02705624228626862
105,1391.37,0.02155857636013191,0.02142661362252601
105,1426.69,0.01615028547567546,0.01601341790982918
105,1462.07,0.01560901384192136,0.01547219709173567
105,1490.41,0.01687146425268008,0.01672949691523286
105,1525.89,0.01925155072685564,0.0191083837407852
105,1561.42,0.02124850856490547,0.02111452132259727
105,1589.89,0.02283463733319659,0.02268704937720682
105,1625.52,0.02429106890400421,0.02413993676950895
105,1661.21,0.02532570761241264,0.02519552020724677
105,416,0.00479870557253488,0.00480206731129951
105,426.49,0.00517334014932048,0.00517474860847354
105,437,0.00572042704439487,0.00571834153774119
105,447.52,0.00629785165590207,0.0063068029903421
105,458.06,0.00648347715097206,0.00647732837288892
105,468.62,0.00638299790975917,0.00637743302753993
105,479.18,0.00633749800072399,0.00635046396507364
105,489.77,0.00616484232881919,0.00615911420081414
105,500.37,0.00630211747170366,0.00629539478297422
105,510.98,0.00678583554540634,0.00679987672568798
105,521.61,0.00787521077321364,0.00786746360388409
105,532.25,0.00953988669830823,0.00953893225733973
105,542.91,0.01046454897263798,0.01046450935205777
105,553.58,0.01087426011281446,0.01088260613283475
105,564.26,0.0106007799047048,0.01059975840893684
105,574.96,0.00970637314637038,0.00969662933217949
105,585.68,0.00906475850813849,0.00907085691036439
105,596.41,0.0087720984620186,0.00876699150109491
105,607.16,0.00869893384914772,0.00870248682501794
105,617.92,0.00828086889976567,0.00827896827552355
105,628.69,0.00803809870456753,0.00803283640459662
105,639.48,0.00793716999567618,0.00794504541738265
105,650.29,0.00749778337655274,0.00749508905954578
105,661.1,0.00710971964466655,0.00711116938888668
105,671.94,0.00680340818418944,0.00680103068019734
105,682.79,0.00691894609100964,0.00693265283379663
105,693.65,0.00852859207466632,0.00851268316803573
105,704.53,0.01328966594823179,0.01328345861326174
105,715.42,0.019456420460703,0.01944665948883826
105,726.33,0.02583174564816193,0.02583029422582555
105,737.25,0.03194227340372282,0.03196011138420288
105,748.19,0.03562149708732926,0.03557189053991119
105,759.14,0.03537656987217014,0.03536190745495662
105,770.11,0.03619485584123394,0.03628592062540271
105,781.09,0.03816919777266997,0.03814739747350814
105,792.08,0.0382935918059622,0.03828746838873031
105,803.1,0.03847208065765292,0.03845938567926331
105,814.12,0.0381028923483783,0.03809825362277632
105,825.16,0.03787189905716925,0.03790673846099414
105,836.22,0.03873208868273916,0.03871666519295554
105,847.29,0.03950022172677077,0.03952332891049792
105,858.37,0.0396326810014205,0.03962719122044035
105,869.47,0.03978589542569151,0.039772310427257
105,880.58,0.03987364079540224,0.03986464875514338
105,891.71,0.0395401862645813,0.03959067575499361
105,902.86,0.03812726975025665,0.03811318719802069
105,914.02,0.03776912540171818,0.03771040441036797
105,925.19,0.03778540251942364,0.03786550843272031
105,936.38,0.03501675408918112,0.03494443416166133
105,947.58,0.03432279150215995,0.03434788608322051
105,958.8,0.03396174475190325,0.03395906845633151
106,967.22,0.06328471089879184,0.06315174840829764
106,999.63,0.06562968045860525,0.06544658943438075
106,1034.32,0.06808091445027677,0.0678850930168758
106,1069.07,0.0691866055510501,0.06895865593507482
106,1096.91,0.06787352192358613,0.06775108951056277
106,1131.75,0.06226644474465365,0.06205665922226194
106,1166.66,0.05765390899579353,0.0573735815779511
106,1194.62,0.05728129835168862,0.05704280935292791
106,1229.63,0.05854994873927927,0.05835521304348057
106,1264.69,0.05938282874511762,0.05911469253587326
106,1292.78,0.05849182477918611,0.05834332578459182
106,1327.94,0.05215627507411754,0.05197625286541312
106,1363.16,0.044564278965622,0.04426837851601952
106,1391.37,0.03274289243663582,0.03253281677675783
106,1426.69,0.02217816184688725,0.02199450213463277
106,1462.07,0.02111991280857025,0.02091699670582423
106,1490.41,0.02323668114243847,0.02303022401376644
106,1525.89,0.02741081226165654,0.027201714531455
106,1561.42,0.03116774686454152,0.03097066807400113
106,1589.89,0.03426612286881667,0.03405164921898783
106,1625.52,0.03703292363398501,0.03680996536162266
106,1661.21,0.03898446957929954,0.0388012115454331
106,416,0.00727641948482446,0.00728049987386752
106,426.49,0.00781468629399303,0.00781381159400706
106,437,0.00861614773189673,0.00861862615535133
106,447.52,0.00940747542308192,0.00942060063197534
106,458.06,0.0096050238994241,0.00959325774209152
106,468.62,0.00938968213905076,0.00938410245365437
106,479.18,0.00923818351401589,0.00925252582043445
106,489.77,0.0089400143687136,0.00893743505822255
106,500.37,0.00911166935684923,0.00910219152525267
106,510.98,0.0098654428996246,0.00988176122143627
106,521.61,0.01169062370519409,0.01167825003002965
106,532.25,0.01448999232829516,0.01448984745082831
106,542.91,0.01601025241720737,0.01600918122721126
106,553.58,0.01655935170267362,0.01657317460239882
106,564.26,0.01589347464072369,0.01589267898802366
106,574.96,0.01412394341106785,0.01410917498198688
106,585.68,0.01283688666506887,0.01284467623166676
106,596.41,0.01222589725609279,0.01221939199119624
106,607.16,0.01197310594465444,0.01197893773473461
106,617.92,0.01119271689391799,0.01118957777501903
106,628.69,0.01073530311489144,0.01072933270414719
106,639.48,0.01050276874439793,0.01051264023693276
106,650.29,0.00980051576538839,0.00979564064427425
106,661.1,0.00916109828117421,0.00916380915822714
106,671.94,0.00864904587583024,0.00864625936476662
106,682.79,0.00879457400674314,0.00881384136189445
106,693.65,0.01119523755339689,0.01117224471513615
106,704.53,0.01907566886317267,0.01906904837200953
106,715.42,0.03079890486222294,0.03077950427990356
106,726.33,0.04474164453559999,0.044737951773033
106,737.25,0.0585438782913657,0.05857431636883842
106,748.19,0.06715856272523801,0.06707391409132735
106,759.14,0.06771178296995434,0.06768450363467343
106,770.11,0.06938853367625497,0.06954780881232701
106,781.09,0.07274269209309962,0.07270409237944511
106,792.08,0.07288395794300778,0.0728726864152906
106,803.1,0.0730570730399702,0.07303621099219912
106,814.12,0.07232869329058972,0.07232131850033671
106,825.16,0.07183010120307635,0.0718899455327299
106,836.22,0.073104517491275,0.07307786271067261
106,847.29,0.07425961953822277,0.07429718486098355
106,858.37,0.07435143864181915,0.07434200000296023
106,869.47,0.0744819287296469,0.07446035118990166
106,880.58,0.07449252112502228,0.0744758688980392
106,891.71,0.07381975169628452,0.07390624106003284
106,902.86,0.07134440890237878,0.07132084012907021
106,914.02,0.0706083810158513,0.07051069080610754
106,925.19,0.0704396506365956,0.07057185206594199
106,936.38,0.0655598593958818,0.06543968473828991
106,947.58,0.06389696062733301,0.06393849342660192
106,958.8,0.0625761776733504,0.06257024546002232
107,967.22,0.05980036882221924,0.05971047955948454
107,999.63,0.06144984230906265,0.06133874840404561
107,1034.32,0.06385609339191196,0.06373488566760911
107,1069.07,0.06500367381089066,0.06485769809126787
107,1096.91,0.06391344343079869,0.06382569012534751
107,1131.75,0.05888395244598953,0.05878651107960588
107,1166.66,0.05370472227037071,0.05349003587075818
107,1194.62,0.05304349665536721,0.05289408807774478
107,1229.63,0.05410770525553179,0.05398566977827732
107,1264.69,0.0549302658166464,0.05475560325298417
107,1292.78,0.05402708163952147,0.0539399642656032
107,1327.94,0.04819322026214808,0.04807593188208234
107,1363.16,0.04127850718812104,0.04108452725823599
107,1391.37,0.03010771872775463,0.02996657322875779
107,1426.69,0.02033409671894724,0.02022960485896935
107,1462.07,0.01937887808044886,0.01924978857355988
107,1490.41,0.02118658241211221,0.02105654637101867
107,1525.89,0.02480774456356772,0.02467532707590245
107,1561.42,0.02816138916374405,0.0280369864126429
107,1589.89,0.0309793386032406,0.03084303589673502
107,1625.52,0.03349635078852903,0.03335229191791183
107,1661.21,0.03529688325375738,0.03518953057733006
107,416,0.00677037927625986,0.00677759900125597
107,426.49,0.00715701106103314,0.00715865899669555
107,437,0.00778248181599424,0.00778042782335937
107,447.52,0.00840565837193636,0.00842007508724281
107,458.06,0.00851237539685768,0.00850225023357157
107,468.62,0.00825883529199833,0.00825301021503796
107,479.18,0.00804613916219271,0.0080617927869358
107,489.77,0.0077527301011578,0.00774725600938507
107,500.37,0.00788331642398074,0.00787511421742826
107,510.98,0.00852861462276257,0.00854538755245409
107,521.61,0.01012833996750721,0.01011587826272973
107,532.25,0.01259451717797279,0.01259605328783956
107,542.91,0.01394082380735473,0.01394017320645942
107,553.58,0.01439830395552679,0.01441052487675477
107,564.26,0.01374093826121246,0.01373914503120001
107,574.96,0.01206581971342202,0.0120517344705377
107,585.68,0.01082548558847498,0.01083317260452478
107,596.41,0.01024511156733083,0.01024001289877326
107,607.16,0.0099772290272958,0.0099811478941173
107,617.92,0.00925592091720309,0.00925325109436877
107,628.69,0.00882429129801519,0.00881903173756466
107,639.48,0.00860964140175358,0.00861939848836578
107,650.29,0.00801634914152236,0.00801037552189693
107,661.1,0.00745646659474762,0.00745968137257452
107,671.94,0.00700400299927822,0.00700212400741482
107,682.79,0.00709718889528918,0.0071128987778216
107,693.65,0.00911345314318628,0.00909426706737416
107,704.53,0.01618448553968531,0.01617968810395432
107,715.42,0.02745983325090364,0.02744151517905881
107,726.33,0.04163335237202363,0.04162931556813996
107,737.25,0.05586921393077705,0.05589714116068708
107,748.19,0.06496329511746007,0.0648930180316672
107,759.14,0.06629721157890002,0.06627842985319929
107,770.11,0.06790147492880874,0.06803007929205376
107,781.09,0.07077356895557087,0.07074157085318189
107,792.08,0.07083400504405304,0.07082471338326489
107,803.1,0.0709134526474885,0.07089528812803397
107,814.12,0.07027420347815856,0.07026764360630061
107,825.16,0.06974689052957536,0.06979640455476557
107,836.22,0.07066654017511238,0.07064451365018586
107,847.29,0.0715446155958756,0.07157367098353623
107,858.37,0.07153736757393821,0.07153026450145931
