id,year,endvi,evi,exgi,gcc,grvi,msavi,msr,ndvi,remsr,psri,rendvi,sipi,sr,vari,mr
173,2020,0.6603966931394023,0.38864923305174226,0.07846629176204561,0.38859945438156474,0.03434911999578067,0.3510982093370549,2.4258841032613545,0.6983308274019577,4.782655703465157,0.010214492770915405,0.4077116548779093,0.8000127929070792,2.3767336745208656,0.025809562807771736,0.1596142374418786
174,2020,0.646945831370964,0.1808815127196696,0.03180267704186236,0.3989070990815476,0.10224913044612854,0.152375700397748,2.8602911082153115,0.7403722397813353,6.879543040903309,-0.012189000482938467,0.45241173649174243,0.809516868340963,2.6523792295812054,0.07400850294772696,0.05945630025977204
175,2020,0.6469918184711733,0.2880249141749034,0.057021354012298145,0.3845573405109469,0.0252809211630023,0.2542432039661708,2.3053436569664574,0.683801956234094,4.574644685003785,0.01375440496985501,0.3928722686768749,0.7879090288318269,2.294199715834692,0.018964487892904922,0.11341111569290005
176,2020,0.689722765377494,0.44624777523663184,0.07610502141539627,0.39896729745440107,0.08614724245110617,0.40342720304652535,3.0837656982417667,0.7625070603684833,6.578182345551802,-0.00692462048595936,0.47590692405022833,0.8379496724987017,2.816116052240456,0.06328779590933606,0.1658916819057586
177,2020,0.7008265613544252,0.46818324551915197,0.07935183184852626,0.40010585221670647,0.0775975603316987,0.4278798810180917,3.0741295498201744,0.7612685035301751,6.133603569883811,-0.003917508310216938,0.46898225808131716,0.8418343443813009,2.766352500339375,0.05762306662404629,0.17728369174885625
178,2020,0.6565288656889717,0.11053507499082577,0.01845553246889401,0.3929390950360566,0.06333643941467677,0.09181078663840203,2.626206171353156,0.7197435350281938,5.611535080099663,-3.1384891960992953e-4,0.4294476400945134,0.8060257916535255,2.505375037501037,0.04680995076235438,0.03632839080311705
179,2020,0.6553393234457847,0.3050955905360502,0.05695340641289853,0.3980531352529079,0.08475830806148259,0.2666009490634064,2.7534293311519558,0.730656347522906,6.471090328301252,-0.00862617577114189,0.45488242723544636,0.8117349323074123,2.668933272242605,0.06220429013887344,0.10718675075287899
17,2020,0.6601750855374443,0.44886168919262803,0.08254588438287519,0.39335178119892794,0.09035678177040815,0.3990730810469737,2.960675746306656,0.7528802264874601,6.9123351747929656,-0.008535029464994261,0.4702927327751945,0.8224502525474708,2.7756703065038533,0.06519334156858905,0.16611407191658506
180,2020,0.6294206018037313,0.08858602363704862,0.016741566071266124,0.38831778879000467,0.043660499057647524,0.07312277746461587,2.3077377945582627,0.6790682692378279,4.665599072670035,0.005986372303847064,0.3854028106416703,0.7793780801513017,2.254163921719363,0.03248977702393102,0.030693832576671888
181,2020,0.6470893086449792,0.12339928043730464,0.02150651751908407,0.38945149125202244,0.05282502223034002,0.10295910892289567,2.4879241441432622,0.7067420143834986,5.384473364245158,0.004250420007929141,0.41855600791517517,0.7956895495093009,2.439712211710715,0.039081107018989876,0.04170620308802926
182,2020,0.6814999609440693,0.4279871458162813,0.07806348866518356,0.4005924685615299,0.08149604092862603,0.38628451299591876,2.9117162829936083,0.7457598904085331,6.636481366725093,-0.005520172932817322,0.47593036256064614,0.8291697782807819,2.8162867243600673,0.06037322186692002,0.1588089552996157
183,2020,0.6286637769108838,0.19656121985779776,0.04179345183139136,0.3930701236249567,0.04759001769992418,0.16837371411090335,2.2921802828999507,0.6681172727140683,4.787201297122691,0.003886095728438211,0.39056627455908943,0.7779297591491152,2.2817350213971967,0.03571285297600336,0.07263009935124232
184,2020,0.6627293844287577,0.35751485845210257,0.06708441748534216,0.3985811031643605,0.08256809947640507,0.3166788050799863,2.776000382151142,0.7338887720807195,6.354182063364331,-0.00727095583765631,0.45596964116648936,0.8158904876920007,2.676265428069722,0.060800025774651004,0.1285037841331054
185,2020,0.6713403546204437,0.42538513728589683,0.08443201184071732,0.3977993603175485,0.06267684418638755,0.38517148484908564,2.66571591447521,0.7203316913960177,5.573768425256703,4.421246468945757e-4,0.43977462813665674,0.8149057941067986,2.5699918290881394,0.04692453526294123,0.16937643568343677
186,2020,0.6608095742280476,0.2612154075488308,0.04668767556638456,0.39418038280350387,0.0662229029566922,0.22705170405364705,2.6759545208093423,0.7241670152519629,5.642411662785977,-0.0013726003398281674,0.4329674025802289,0.8103958933697334,2.5271340820630304,0.04896493812961829,0.09214854564310779
187,2020,0.648517753718485,0.2800579277330394,0.05612300648233506,0.39452548540481686,0.055507006054055556,0.2454718491945188,2.479301313608774,0.6965161466583296,5.267241435797666,0.0016182152852909292,0.4177554307403851,0.7966663534540159,2.4349826612263814,0.041494615158855455,0.10513410678133636
188,2020,0.6908467852069156,0.45028853486802123,0.07952434349994175,0.402273713008597,0.08642537424795002,0.40848854348139946,3.0199389952352784,0.7561177950511013,6.730190204113496,-0.006394000406878529,0.48152747723489675,0.8365578062683819,2.8574850395806037,0.06400192230588642,0.16636758273538135
189,2020,0.6557638528496522,0.25255878486727534,0.04665720317698813,0.3982535738981614,0.07833139867075868,0.21854767749151877,2.6876325620275603,0.7228432556289106,6.087309938810127,-0.006713886229342524,0.4440938928144077,0.8091390682899094,2.597729857880998,0.05785931765972101,0.08634332035095933
18,2020,0.6068659059717427,0.1948586881572514,0.04162224759030547,0.3800814057647447,0.028045403357951196,0.16603003067185856,2.148511208274857,0.6592876005118616,4.259707569436769,0.012949324405353757,0.3618178217096621,0.7612622022571531,2.133901365528433,0.02073748163011411,0.07474222331563982
191,2020,0.6936876634099134,0.4063725290519684,0.07147096975689052,0.40351582859530166,0.07937777339496437,0.36816551945003106,2.952324483501249,0.7479485784246315,6.332566885558445,-0.003987382613379121,0.47226016919008823,0.8350244212625744,2.789746165133376,0.05934935625508512,0.14878517149866152
192,2020,0.6720635093789334,0.28936704586306505,0.05224724850250036,0.394715882874843,0.051668383387102626,0.25554562556339805,2.614669421336334,0.7157085665305706,4.98023568857691,0.004269099245642645,0.4157021497101647,0.812376167029233,2.422911788923953,0.03878471938021408,0.10680257899226395
193,2020,0.6589949915318499,0.27253767921139777,0.05001686448113013,0.39964348043539727,0.08431178559344195,0.2368514086022353,2.8023632289454996,0.7295190131565241,6.4938422312525015,-0.009541001893243237,0.45934801910819106,0.815415160757344,2.6992373480274447,0.06214938523027322,0.09450811485841128
194,2020,0.6988508977593593,0.400910632554766,0.06662613208639559,0.40222694715062485,0.08220929744005163,0.36245604150754096,3.0582763219353146,0.7593189685534697,6.29660976949554,-0.004294176539379964,0.4728879605755802,0.8405421803434789,2.794259759621314,0.061109796071663045,0.1470803103067861
195,2020,0.6341187405667067,0.26651556046761427,0.05561601081344536,0.3826392635388811,0.018553219207173677,0.2339688101995837,2.1675670598728787,0.6659163611215551,4.285010997240743,0.017657577598609454,0.3734190774624125,0.7737600421125179,2.1919260993459684,0.01393975297478174,0.10685199303838108
