id,id2,.metric,.estimator,.estimate,.config,model,response,VNIR_only,normalization,derivative,dataset
Repeat3,Fold3,accuracy,multiclass,0.3333333333333333,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold3,roc_auc,hand_till,0.6666666666666666,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold4,accuracy,multiclass,0.16666666666666666,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold4,roc_auc,hand_till,0.625,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold5,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold5,roc_auc,hand_till,0.75,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold1,accuracy,multiclass,0.625,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold1,roc_auc,hand_till,0.611111111111111,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold2,accuracy,multiclass,0.3333333333333333,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold2,roc_auc,hand_till,0.6666666666666666,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold3,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold3,roc_auc,hand_till,0.9166666666666666,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold4,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold4,roc_auc,hand_till,0.9583333333333333,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold5,accuracy,multiclass,0.3333333333333333,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold5,roc_auc,hand_till,0.5833333333333333,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold1,accuracy,multiclass,0.75,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold1,roc_auc,hand_till,0.7592592592592593,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold2,accuracy,multiclass,0.3333333333333333,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold2,roc_auc,hand_till,0.625,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold3,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold3,roc_auc,hand_till,0.7916666666666666,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold4,accuracy,multiclass,0,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold4,roc_auc,hand_till,0.41666666666666663,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold5,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold5,roc_auc,hand_till,0.875,Preprocessor1_Model1,SVM,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat1,Fold1,accuracy,multiclass,0.625,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat1,Fold1,roc_auc,hand_till,0.8333333333333333,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat1,Fold2,accuracy,multiclass,0.5,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat1,Fold2,roc_auc,hand_till,0.7083333333333333,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat1,Fold3,accuracy,multiclass,0.3333333333333333,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat1,Fold3,roc_auc,hand_till,0.75,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat1,Fold4,accuracy,multiclass,0.5,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat1,Fold4,roc_auc,hand_till,0.5,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat1,Fold5,accuracy,multiclass,0.5,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat1,Fold5,roc_auc,hand_till,0.7916666666666666,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat2,Fold1,accuracy,multiclass,0.5,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat2,Fold1,roc_auc,hand_till,0.5925925925925926,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat2,Fold2,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat2,Fold2,roc_auc,hand_till,0.7916666666666666,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat2,Fold3,accuracy,multiclass,0.5,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat2,Fold3,roc_auc,hand_till,0.6666666666666666,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat2,Fold4,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat2,Fold4,roc_auc,hand_till,1,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat2,Fold5,accuracy,multiclass,0.5,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat2,Fold5,roc_auc,hand_till,0.625,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold1,accuracy,multiclass,0.625,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold1,roc_auc,hand_till,0.7685185185185184,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold2,accuracy,multiclass,0.5,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold2,roc_auc,hand_till,0.625,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold3,accuracy,multiclass,0.3333333333333333,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold3,roc_auc,hand_till,0.7083333333333333,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold4,accuracy,multiclass,0.3333333333333333,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold4,roc_auc,hand_till,0.625,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold5,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold5,roc_auc,hand_till,0.75,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold1,accuracy,multiclass,0.375,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold1,roc_auc,hand_till,0.5,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold2,accuracy,multiclass,0.3333333333333333,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold2,roc_auc,hand_till,0.7083333333333333,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold3,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold3,roc_auc,hand_till,0.875,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold4,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold4,roc_auc,hand_till,1,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold5,accuracy,multiclass,0.3333333333333333,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold5,roc_auc,hand_till,0.5416666666666666,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold1,accuracy,multiclass,0.375,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold1,roc_auc,hand_till,0.8611111111111109,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold2,accuracy,multiclass,0.5,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold2,roc_auc,hand_till,0.6666666666666666,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold3,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold3,roc_auc,hand_till,0.7916666666666666,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold4,accuracy,multiclass,0,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold4,roc_auc,hand_till,0.375,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold5,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold5,roc_auc,hand_till,0.9583333333333333,Preprocessor1_Model1,RF,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat1,Fold1,accuracy,multiclass,0.375,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat1,Fold1,roc_auc,hand_till,0.4722222222222222,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat1,Fold2,accuracy,multiclass,1,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat1,Fold2,roc_auc,hand_till,1,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat1,Fold3,accuracy,multiclass,0.5,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat1,Fold3,roc_auc,hand_till,0.7916666666666666,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat1,Fold4,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat1,Fold4,roc_auc,hand_till,1,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat1,Fold5,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat1,Fold5,roc_auc,hand_till,0.9166666666666666,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat2,Fold1,accuracy,multiclass,0.75,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat2,Fold1,roc_auc,hand_till,0.8425925925925926,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat2,Fold2,accuracy,multiclass,0.5,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat2,Fold2,roc_auc,hand_till,0.7916666666666666,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat2,Fold3,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat2,Fold3,roc_auc,hand_till,1,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat2,Fold4,accuracy,multiclass,0.3333333333333333,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat2,Fold4,roc_auc,hand_till,0.6666666666666666,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat2,Fold5,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat2,Fold5,roc_auc,hand_till,0.875,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold1,accuracy,multiclass,0.625,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold1,roc_auc,hand_till,0.888888888888889,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold2,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold2,roc_auc,hand_till,0.8333333333333333,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold3,accuracy,multiclass,0.5,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold3,roc_auc,hand_till,0.875,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold4,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold4,roc_auc,hand_till,1,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold5,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat3,Fold5,roc_auc,hand_till,0.7916666666666666,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold1,accuracy,multiclass,0.5,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold1,roc_auc,hand_till,0.611111111111111,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold2,accuracy,multiclass,0.3333333333333333,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold2,roc_auc,hand_till,0.75,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold3,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold3,roc_auc,hand_till,0.9583333333333333,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold4,accuracy,multiclass,1,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold4,roc_auc,hand_till,1,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold5,accuracy,multiclass,0.5,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat4,Fold5,roc_auc,hand_till,0.5,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold1,accuracy,multiclass,0.625,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold1,roc_auc,hand_till,0.9259259259259258,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold2,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold2,roc_auc,hand_till,0.7916666666666666,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold3,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold3,roc_auc,hand_till,0.9583333333333333,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold4,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold4,roc_auc,hand_till,0.6666666666666666,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold5,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat5,Fold5,roc_auc,hand_till,1,Preprocessor1_Model1,PLSDA,reflectance_raw,TRUE,Pu,None,Full spectrum
Repeat1,Fold1,accuracy,multiclass,0.5,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat1,Fold1,roc_auc,hand_till,0.7314814814814815,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat1,Fold2,accuracy,multiclass,0.5,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat1,Fold2,roc_auc,hand_till,0.6666666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat1,Fold3,accuracy,multiclass,0.5,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat1,Fold3,roc_auc,hand_till,0.9583333333333333,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat1,Fold4,accuracy,multiclass,0.3333333333333333,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat1,Fold4,roc_auc,hand_till,0.6666666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat1,Fold5,accuracy,multiclass,0.5,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat1,Fold5,roc_auc,hand_till,0.7083333333333333,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat2,Fold1,accuracy,multiclass,0.5,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat2,Fold1,roc_auc,hand_till,0.7962962962962963,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat2,Fold2,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat2,Fold2,roc_auc,hand_till,0.75,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat2,Fold3,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat2,Fold3,roc_auc,hand_till,0.9166666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat2,Fold4,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat2,Fold4,roc_auc,hand_till,0.8333333333333333,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat2,Fold5,accuracy,multiclass,0.3333333333333333,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat2,Fold5,roc_auc,hand_till,0.6666666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat3,Fold1,accuracy,multiclass,0.875,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat3,Fold1,roc_auc,hand_till,0.9722222222222223,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat3,Fold2,accuracy,multiclass,0.3333333333333333,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat3,Fold2,roc_auc,hand_till,0.41666666666666663,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat3,Fold3,accuracy,multiclass,0.3333333333333333,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat3,Fold3,roc_auc,hand_till,0.6666666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat3,Fold4,accuracy,multiclass,0.16666666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat3,Fold4,roc_auc,hand_till,0.625,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat3,Fold5,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat3,Fold5,roc_auc,hand_till,0.75,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat4,Fold1,accuracy,multiclass,0.5,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat4,Fold1,roc_auc,hand_till,0.5833333333333334,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat4,Fold2,accuracy,multiclass,0.3333333333333333,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat4,Fold2,roc_auc,hand_till,0.6666666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat4,Fold3,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat4,Fold3,roc_auc,hand_till,0.9583333333333333,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat4,Fold4,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat4,Fold4,roc_auc,hand_till,0.875,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat4,Fold5,accuracy,multiclass,0.3333333333333333,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat4,Fold5,roc_auc,hand_till,0.5833333333333333,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat5,Fold1,accuracy,multiclass,0.75,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat5,Fold1,roc_auc,hand_till,0.7592592592592593,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat5,Fold2,accuracy,multiclass,0.3333333333333333,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat5,Fold2,roc_auc,hand_till,0.625,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
Repeat5,Fold3,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,SVM,reflectance_smoothed,TRUE,Pu,None,Full spectrum
