tray_id,wavelength_bin,reflectance_raw,reflectance_smoothed
1__2,489.77,0.0528617627692945,0.05258002563300415
1__2,500.37,0.0447755293412642,0.04586220613289706
1__2,510.98,0.04349009195963541,0.042217172069467
1__2,521.61,0.03600773666844223,0.03604312032504171
1__2,532.25,0.03624401670513731,0.03631054546581891
1__2,542.91,0.03144304680101799,0.03271289511676474
1__2,553.58,0.03008732651219223,0.02869487944103422
1__2,564.26,0.02909157492897727,0.02953611651884357
1__2,574.96,0.02754442619554924,0.02750011405559501
1__2,585.68,0.02549327503551136,0.02571006873985389
1__2,596.41,0.02404230291193181,0.02372857296105587
1__2,607.16,0.02355379046815814,0.0236211669393432
1__2,617.92,0.02302551269531249,0.02308433499687161
1__2,628.69,0.02102707371567234,0.02106737849688288
1__2,639.48,0.02063196355646306,0.02051593730976055
1__2,650.29,0.01951691598603219,0.01947824057046469
1__2,661.1,0.01909360018643465,0.01913197835286458
1__2,671.94,0.01969770951704545,0.01966928369211083
1__2,682.79,0.01831077806877366,0.01828046966596771
1__2,693.65,0.01788977420691287,0.01789716139844313
1__2,704.53,0.01813761393229166,0.0182411777336704
1__2,715.42,0.01889014966560132,0.01875542975091314
1__2,726.33,0.01633615204782196,0.01644666267163825
1__2,737.25,0.0192080411044034,0.01920189795556006
1__2,748.19,0.01991433808297821,0.02002974781295093
1__2,759.14,0.01637152469519412,0.01638319447615101
1__2,770.11,0.01678351199988162,0.0166792215894999
1__2,781.09,0.02000034216678503,0.01995058045930848
1__2,792.08,0.0193372784238873,0.01925359728704455
1__2,803.1,0.01968799937855113,0.01985016529694264
1__2,814.12,0.01683691776160037,0.01703894809210971
1__2,825.16,0.01626633152817234,0.01598512283479324
1__2,836.22,0.01800167199337121,0.01808521001025883
1__2,847.29,0.01866797244910037,0.0185349809831011
1__2,858.37,0.01916434548117897,0.01925196792140151
1__2,869.47,0.0178275830817945,0.01803479875837053
1__2,880.58,0.01813021573153409,0.01803733088065363
1__2,891.71,0.01715550278172348,0.01702087094085384
1__2,902.86,0.01279565059777461,0.01272137134106127
1__2,914.02,0.01113290497750946,0.01123472932097199
1__2,925.19,0.01106840191465435,0.01073738747688942
1__2,936.38,0.00725555419921874,0.00746542309957836
1__2,947.58,0.00782105416962594,0.00788566732475423
1__2,958.8,0.0079255537553267,0.00790669494893127
7__2,967.22,0.29988430414606165,0.3000344750056011
7__2,999.63,0.30661546533341283,0.30676187452630493
7__2,1034.32,0.3126960605695202,0.3128656666508579
7__2,1069.07,0.3168924235112476,0.3170653705480636
7__2,1096.91,0.3156627159477541,0.31556287957256024
7__2,1131.75,0.3014924670734665,0.3016781093100254
7__2,1166.66,0.2873607188865732,0.2878356036211692
7__2,1194.62,0.28387036023445034,0.2840441683522602
7__2,1229.63,0.2878473803595171,0.2880340557257331
7__2,1264.69,0.2951308628036559,0.2954332456113521
7__2,1292.78,0.29496984011425376,0.2950195288279379
7__2,1327.94,0.2763359900872589,0.276365370677273
7__2,1363.16,0.2468456702228175,0.24756385925762175
7__2,1391.37,0.19098516681437175,0.19094786399862052
7__2,1426.69,0.1348863800686965,0.13503829470586615
7__2,1462.07,0.12939091516180778,0.12957348031609597
7__2,1490.41,0.1438861027280773,0.1440291240602413
7__2,1525.89,0.16816268637866957,0.1683633047127461
7__2,1561.42,0.1894725798638697,0.1895544913382203
7__2,1589.89,0.2059455842463559,0.2061456302582648
7__2,1625.52,0.21839308390196305,0.2186693095173436
7__2,1661.21,0.22663390513632273,0.226797345928005
7__2,416,0.03953686931593784,0.03952307914618666
7__2,426.49,0.0436495783696994,0.04366960628504406
7__2,437,0.05075006127203266,0.05083132419906409
7__2,447.52,0.05700149103377824,0.05685866713691639
7__2,458.06,0.05937029466259858,0.05950120734896404
7__2,468.62,0.05964141186700791,0.05967158815799051
7__2,479.18,0.0605643036377609,0.06043741495818555
7__2,489.77,0.06052908497386244,0.06051743739322225
7__2,500.37,0.0626994134988556,0.0627255584077751
7__2,510.98,0.06931464291767216,0.0692676410259557
7__2,521.61,0.08415884662711308,0.0841837497425191
7__2,532.25,0.10466832940952613,0.10465523887841688
7__2,542.91,0.11662173890417424,0.11664673124592216
7__2,553.58,0.12228813251104743,0.12218074752398146
7__2,564.26,0.11999140004991168,0.12001533136464104
7__2,574.96,0.10850696637744583,0.10862859373972668
7__2,585.68,0.09947084481353868,0.09943018811502027
7__2,596.41,0.094786352536633,0.0948616037484962
7__2,607.16,0.09312010613326732,0.0930346910721542
7__2,617.92,0.08714997318801933,0.08718051795342517
7__2,628.69,0.0837052343662538,0.08374575324839648
7__2,639.48,0.08148443901736958,0.0814024914914686
7__2,650.29,0.07505217840783288,0.07509323120189496
7__2,661.1,0.06961270025896545,0.06961456938452291
7__2,671.94,0.06530209310802847,0.06529756657038252
7__2,682.79,0.06577571535219612,0.06567631055512144
7__2,693.65,0.08567860318909998,0.08587249333155005
7__2,704.53,0.1415777017565103,0.1415341342835841
7__2,715.42,0.2022725394832897,0.20230051129071347
7__2,726.33,0.2539027636650724,0.25388254616182787
7__2,737.25,0.2912886888426398,0.2912425271535918
7__2,748.19,0.3096879550456669,0.30988757114761
7__2,759.14,0.3103728983838566,0.31044615277671034
7__2,770.11,0.3151133269003368,0.31469931088943015
7__2,781.09,0.32175200101047835,0.321893574437035
7__2,792.08,0.3238298778854706,0.323831182296498
7__2,803.1,0.32385218071100047,0.32392688571882267
7__2,814.12,0.32394852563746235,0.32394899013504774
7__2,825.16,0.32442910233022254,0.32426045687954735
7__2,836.22,0.3267783089910221,0.32689104770321487
7__2,847.29,0.33037760967353713,0.33025375512342575
7__2,858.37,0.33162250152475525,0.33166845699538594
7__2,869.47,0.3315112667898003,0.331533300779399
7__2,880.58,0.3309621599280712,0.33102527852663505
7__2,891.71,0.3301500868401085,0.3299495990098203
7__2,902.86,0.3240929473655261,0.32414154115930344
7__2,914.02,0.32119009674858817,0.3213683414785964
7__2,925.19,0.3199431793003346,0.3196880398294914
7__2,936.38,0.3054955401151545,0.30583796782183786
7__2,947.58,0.3012008583478067,0.3010592262082926
7__2,958.8,0.29742339623248426,0.2974587417221556
6__3,967.22,0.3120552941161537,0.3119304206322313
6__3,999.63,0.3288635907384847,0.3286905795927729
6__3,1034.32,0.34914824660108806,0.348962317864939
6__3,1069.07,0.3662505495937275,0.3660782398358798
6__3,1096.91,0.3784418932953029,0.37817539928840105
6__3,1131.75,0.3783535184244351,0.3779286819582966
6__3,1166.66,0.36740239900940413,0.367629622663543
6__3,1194.62,0.3717960222984021,0.3716330830125411
6__3,1229.63,0.3855689836232988,0.38540091276371274
6__3,1264.69,0.39988974808610867,0.3997987137214714
6__3,1292.78,0.4027104802658608,0.4024153062209571
6__3,1327.94,0.37478583699365,0.3744593118720295
6__3,1363.16,0.3282243861930302,0.3287265977812015
6__3,1391.37,0.24764768971834009,0.2472782052451423
6__3,1426.69,0.17207284951947646,0.17177492931835298
6__3,1462.07,0.16387259972931634,0.16366419207987368
6__3,1490.41,0.17844209506441447,0.17828052448936654
6__3,1525.89,0.20676684648486904,0.2065761635094374
6__3,1561.42,0.23283803869819544,0.2326167857370774
6__3,1589.89,0.2546321292844558,0.2544583730779121
6__3,1625.52,0.2730835109993318,0.27302467234661004
6__3,1661.21,0.2841507485380715,0.2840781406720389
6__3,416,0.04712518915399774,0.04688923106281505
6__3,426.49,0.04272240990990991,0.04311631054184765
6__3,437,0.04467306051168356,0.04408507017759947
6__3,447.52,0.04226849530194256,0.0425484950631435
6__3,458.06,0.04315378000070383,0.04312788391767884
6__3,468.62,0.04131695171734234,0.04144216412282819
6__3,479.18,0.03931378888654278,0.039337158203125
6__3,489.77,0.03948424743102477,0.03919448099745951
6__3,500.37,0.03967587582699887,0.03988458935358349
6__3,510.98,0.04405143669059684,0.04402743895541747
6__3,521.61,0.05164261551590653,0.05149129755452997
6__3,532.25,0.0640528223536036,0.06413768504832959
6__3,542.91,0.07147601703265766,0.0714920809830478
6__3,553.58,0.07398725629926803,0.07377723356727264
6__3,564.26,0.07139161255982546,0.07171307485638541
6__3,574.96,0.06483693165822071,0.06482167941518528
6__3,585.68,0.05893301749014639,0.05888600392384572
6__3,596.41,0.05558268229166666,0.05574468336919508
6__3,607.16,0.05637531452350788,0.05628052805176829
6__3,617.92,0.05284984691722973,0.05288886123847062
6__3,628.69,0.05107295405757319,0.0510151657307419
6__3,639.48,0.05012800886824324,0.05000477336292766
6__3,650.29,0.04697809992609797,0.04704705577508312
6__3,661.1,0.04447895771748311,0.04450041559416561
6__3,671.94,0.04274248002885698,0.04273682426148247
6__3,682.79,0.0442419653540259,0.04422464456644144
6__3,693.65,0.05715694942989864,0.05726040284145754
6__3,704.53,0.09729691239090651,0.0972855877641034
6__3,715.42,0.1502614064259572,0.1502361387615294
6__3,726.33,0.20048536695875568,0.2005051883286747
6__3,737.25,0.23877035604940877,0.23864903198399295
6__3,748.19,0.25748670423353043,0.2577757898802821
6__3,759.14,0.2619359471776464,0.2618601180002547
6__3,770.11,0.26662108275267454,0.26627168201264884
6__3,781.09,0.27242052232896957,0.2725943978995737
6__3,792.08,0.27576920792863174,0.2757060911357787
6__3,803.1,0.27713232641821506,0.27743010518889427
6__3,814.12,0.28010985228392454,0.27998232258486166
6__3,825.16,0.2829037228146115,0.2828026783410085
6__3,836.22,0.287317774317286,0.2873050226565852
6__3,847.29,0.292620409716357,0.2925373275409897
6__3,858.37,0.2974938744897241,0.29760045690221476
6__3,869.47,0.30028362102336714,0.3004259840197341
6__3,880.58,0.304181348096143,0.3041432240345815
6__3,891.71,0.3076787725225225,0.30755591668677607
6__3,902.86,0.30743325723184123,0.3072267169862385
6__3,914.02,0.30844446130701014,0.30875327667930214
6__3,925.19,0.3116026182432432,0.31154956923999894
6__3,936.38,0.30598216013865426,0.30597671384414554
6__3,947.58,0.30591975031672297,0.3057523160367399
6__3,958.8,0.30533001873944254,0.3054946644119008
1__3,967.22,0.2579683339541706,0.2580730396858451
1__3,999.63,0.26513189925214814,0.2652112340186339
1__3,1034.32,0.2726303034736619,0.2727134046628676
1__3,1069.07,0.2790432799587599,0.27911633701947164
1__3,1096.91,0.2822004847838343,0.28216852070986803
1__3,1131.75,0.27720141258744835,0.27722384640073694
1__3,1166.66,0.26825612805639076,0.2685924990423302
1__3,1194.62,0.2667753051120771,0.26682529157355356
1__3,1229.63,0.2718796225255734,0.27199137958959263
1__3,1264.69,0.2802988349369182,0.2804687296935438
1__3,1292.78,0.28231841532844115,0.2823218013047897
1__3,1327.94,0.2698943286865975,0.2698831468103279
1__3,1363.16,0.2472546136155976,0.24774809794765748
1__3,1391.37,0.204603629520615,0.2045033728670851
1__3,1426.69,0.16121114366579375,0.16130688803800045
1__3,1462.07,0.15637841106039876,0.15646415953601378
1__3,1490.41,0.16762892998905016,0.16768805431263986
1__3,1525.89,0.18599780167490357,0.18610749533085696
1__3,1561.42,0.20210139127638968,0.20210536589333863
1__3,1589.89,0.21474756407554915,0.2148677310448514
1__3,1625.52,0.2246832693987076,0.22485110329896943
1__3,1661.21,0.23107087659537337,0.23117519845698273
1__3,416,0.04746630682498334,0.04743263079548254
1__3,426.49,0.04999472572081104,0.0499866761141073
1__3,437,0.05472281434114377,0.05469561616538329
1__3,447.52,0.05903159852835361,0.0590064421308499
1__3,458.06,0.06193928063975517,0.06200636452778613
1__3,468.62,0.06195474972399107,0.06201544409980183
1__3,479.18,0.06340491982648358,0.06322393709554784
1__3,489.77,0.0632715634612332,0.06336117201657879
1__3,500.37,0.0658049125399782,0.06584248987622637
1__3,510.98,0.07213170700051005,0.07206374393283026
1__3,521.61,0.08301663091996034,0.08302934302267387
1__3,532.25,0.0978107858211436,0.09778528307647472
1__3,542.91,0.10645121347151236,0.106455731837727
1__3,553.58,0.11066064684894424,0.11061603486534743
1__3,564.26,0.11007444555874484,0.11006890460918092
1__3,574.96,0.10364123538714114,0.1037253959330426
1__3,585.68,0.098434957143800475,0.0984054538594438
1__3,596.41,0.09623523405133604,0.0962799456309206
1__3,607.16,0.09599075034659696,0.09595809326997204
1__3,617.92,0.09238931271745664,0.092410311980852
1__3,628.69,0.09054132768016536,0.09057889291483544
1__3,639.48,0.08936059207410377,0.08928208066587445
1__3,650.29,0.08433088807781337,0.08437438139153076
1__3,661.1,0.08022496566966238,0.08020735763149758
1__3,671.94,0.07642329653946293,0.07644679247943578
1__3,682.79,0.07789146180960362,0.07779521916914446
1__3,693.65,0.0972169300407654,0.0973701931389404
1__3,704.53,0.14000728620043223,0.13996169084259916
1__3,715.42,0.17884981109572126,0.1788635114133023
1__3,726.33,0.2078212940231789,0.20784251801287956
1__3,737.25,0.22872351353256937,0.2286583496809196
1__3,748.19,0.2394465546417967,0.23958270707666676
1__3,759.14,0.2408067234927343,0.24085435252076687
1__3,770.11,0.2449335254796733,0.2446789312694803
1__3,781.09,0.2509076568404021,0.2509919146829915
1__3,792.08,0.25368256963410685,0.2536656794615548
1__3,803.1,0.2552064230992305,0.25529339121125083
1__3,814.12,0.2571362695036003,0.2570901696309763
1__3,825.16,0.2586583465780749,0.2585941294328797
1__3,836.22,0.26194149007327494,0.2619802407785356
1__3,847.29,0.2659911321562266,0.26591213087611587
1__3,858.37,0.2684342334742708,0.2684886001769255
1__3,869.47,0.26980991461207815,0.26985212249616997
1__3,880.58,0.2707634806042335,0.2708041572756485
1__3,891.71,0.27115507944242623,0.27102587875909484
1__3,902.86,0.2685113323863045,0.2684865910729296
1__3,914.02,0.2672597266714723,0.2673967306943932
1__3,925.19,0.2668237561870238,0.2666960270555892
1__3,936.38,0.2584579676797945,0.2586394354419805
1__3,947.58,0.25683681425933325,0.25673138083335567
1__3,958.8,0.25564441902480534,0.25565143334150275
10__1,967.22,0.3017146486905776,0.3019578108783963
10__1,999.63,0.30817314217386554,0.30849157792307064
10__1,1034.32,0.31416242775947273,0.31451231121537765
10__1,1069.07,0.31823762269666045,0.3185863740864981
10__1,1096.91,0.3169796454345784,0.3170743010214157
10__1,1131.75,0.30317877748744637,0.3035305141979214
10__1,1166.66,0.2894909484324226,0.29013449111134004
10__1,1194.62,0.286541419580668,0.2869026381816993
10__1,1229.63,0.2904489456423513,0.29080912974631745
10__1,1264.69,0.2970695303750989,0.29755668786849
10__1,1292.78,0.2968189235890029,0.2970419210943034
10__1,1327.94,0.27859506446321025,0.2788117097922663
10__1,1363.16,0.2501196555792688,0.2509858198632902
10__1,1391.37,0.1969723793892287,0.1971286067313638
10__1,1426.69,0.14378773664146255,0.14411363281852285
10__1,1462.07,0.13853570836018253,0.13889258554477224
10__1,1490.41,0.15227067757331786,0.15259578302756172
10__1,1525.89,0.17559758993940644,0.17597309155215027
10__1,1561.42,0.19608387358990365,0.19635962266308
10__1,1589.89,0.21195322532804975,0.21232312309007817
