id,id2,.metric,.estimator,.estimate,.config,model,response,VNIR_only,nil_only,normalization,derivative,dataset
Repeat4,Fold3,rsq,standard,1,Preprocessor1_Model1,PLSR,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat4,Fold4,rmse,standard,38.66218189728765,Preprocessor1_Model1,PLSR,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat4,Fold4,rsq,standard,1,Preprocessor1_Model1,PLSR,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat4,Fold5,rmse,standard,5.6365295681522065,Preprocessor1_Model1,PLSR,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat4,Fold5,rsq,standard,1,Preprocessor1_Model1,PLSR,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold1,rmse,standard,84.9924222238,Preprocessor1_Model1,PLSR,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold1,rsq,standard,0.8977274323540599,Preprocessor1_Model1,PLSR,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold2,rmse,standard,38.66218189728765,Preprocessor1_Model1,PLSR,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold2,rsq,standard,1,Preprocessor1_Model1,PLSR,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold3,rmse,standard,10.527436207375574,Preprocessor1_Model1,PLSR,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold3,rsq,standard,1.0000000000000004,Preprocessor1_Model1,PLSR,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold4,rmse,standard,28.58322743032882,Preprocessor1_Model1,PLSR,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold4,rsq,standard,1,Preprocessor1_Model1,PLSR,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold5,rmse,standard,23.989216875166857,Preprocessor1_Model1,PLSR,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold5,rsq,standard,0.9999999999999998,Preprocessor1_Model1,PLSR,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat1,Fold1,rmse,standard,20.487365242111466,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat1,Fold1,rsq,standard,0.9801397094013626,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat1,Fold2,rmse,standard,23.210513211499133,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat1,Fold2,rsq,standard,1.0000000000000004,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat1,Fold3,rmse,standard,34.65650602056571,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat1,Fold3,rsq,standard,1,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat1,Fold4,rmse,standard,56.49635211905311,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat1,Fold4,rsq,standard,NA,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat1,Fold5,rmse,standard,25.244543828018955,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat1,Fold5,rsq,standard,NA,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat2,Fold1,rmse,standard,23.419219273129897,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat2,Fold1,rsq,standard,0.941986757856027,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat2,Fold2,rmse,standard,46.642522306204505,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat2,Fold2,rsq,standard,1,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat2,Fold3,rmse,standard,35.78247392922398,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat2,Fold3,rsq,standard,0.9999999999999996,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat2,Fold4,rmse,standard,19.748363563322794,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat2,Fold4,rsq,standard,1,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat2,Fold5,rmse,standard,10.72590958795244,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat2,Fold5,rsq,standard,0.9999999999999998,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat3,Fold1,rmse,standard,49.20979963536878,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat3,Fold1,rsq,standard,0.06760895929923029,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat3,Fold2,rmse,standard,7.921475989213752,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat3,Fold2,rsq,standard,1.0000000000000004,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat3,Fold3,rmse,standard,31.89821836847475,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat3,Fold3,rsq,standard,NA,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat3,Fold4,rmse,standard,31.953965626326536,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat3,Fold4,rsq,standard,0.9999999999999998,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat3,Fold5,rmse,standard,18.982289529522227,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat3,Fold5,rsq,standard,0.9999999999999998,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat4,Fold1,rmse,standard,26.399260314043488,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat4,Fold1,rsq,standard,0.02900608920552256,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat4,Fold2,rmse,standard,37.29848622331178,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat4,Fold2,rsq,standard,1,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat4,Fold3,rmse,standard,40.4177126364806,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat4,Fold3,rsq,standard,1.0000000000000004,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat4,Fold4,rmse,standard,59.24468042331591,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat4,Fold4,rsq,standard,0.9999999999999998,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat4,Fold5,rmse,standard,17.1783232055625,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat4,Fold5,rsq,standard,1,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold1,rmse,standard,29.12255346898964,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold1,rsq,standard,0.9994278576571249,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold2,rmse,standard,41.79634736851703,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold2,rsq,standard,0.9999999999999998,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold3,rmse,standard,22.517693845893028,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold3,rsq,standard,1,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold4,rmse,standard,26.21973641162473,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold4,rsq,standard,0.9999999999999996,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold5,rmse,standard,24.621248235784808,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold5,rsq,standard,1,Preprocessor1_Model1,SVM,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat1,Fold1,rmse,standard,16.121772027269802,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat1,Fold1,rsq,standard,0.93513630277445,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat1,Fold2,rmse,standard,19.56375826801804,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat1,Fold2,rsq,standard,0.9999999999999998,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat1,Fold3,rmse,standard,18.01578045907097,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat1,Fold3,rsq,standard,1,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat1,Fold4,rmse,standard,61.863175132231255,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat1,Fold4,rsq,standard,NA,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat1,Fold5,rmse,standard,35.022248731635635,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat1,Fold5,rsq,standard,NA,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat2,Fold1,rmse,standard,27.058610411105725,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat2,Fold1,rsq,standard,0.9999988498178464,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat2,Fold2,rmse,standard,48.92765164678809,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat2,Fold2,rsq,standard,1.0000000000000004,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat2,Fold3,rmse,standard,16.91849197254295,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat2,Fold3,rsq,standard,0.9999999999999998,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat2,Fold4,rmse,standard,15.907840805314256,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat2,Fold4,rsq,standard,1,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat2,Fold5,rmse,standard,25.935527040121784,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat2,Fold5,rsq,standard,0.9999999999999996,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat3,Fold1,rmse,standard,49.92590842876483,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat3,Fold1,rsq,standard,0.44159515730840715,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat3,Fold2,rmse,standard,22.060543232406808,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat3,Fold2,rsq,standard,1.0000000000000004,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat3,Fold3,rmse,standard,28.793662863939712,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat3,Fold3,rsq,standard,NA,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat3,Fold4,rmse,standard,23.59189460151281,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat3,Fold4,rsq,standard,1,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat3,Fold5,rmse,standard,9.181815563898265,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat3,Fold5,rsq,standard,1.0000000000000004,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat4,Fold1,rmse,standard,22.940923860703435,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat4,Fold1,rsq,standard,0.982875844242102,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat4,Fold2,rmse,standard,43.866791694983924,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat4,Fold2,rsq,standard,1.0000000000000004,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat4,Fold3,rmse,standard,25.55319295409956,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat4,Fold3,rsq,standard,1,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat4,Fold4,rmse,standard,52.864195529940474,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat4,Fold4,rsq,standard,1,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat4,Fold5,rmse,standard,9.476248469433699,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat4,Fold5,rsq,standard,0.9999999999999998,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold1,rmse,standard,21.462200435675538,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold1,rsq,standard,0.88217954066462545,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold2,rmse,standard,53.74574061792661,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold2,rsq,standard,1.0000000000000004,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold3,rmse,standard,16.773207995060297,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold3,rsq,standard,0.9999999999999998,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold4,rmse,standard,35.7009115079402,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold4,rsq,standard,1,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold5,rmse,standard,24.184318174892663,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat5,Fold5,rsq,standard,1.0000000000000004,Preprocessor1_Model1,RF,reflectance_raw,VNIR only,TRUE,None,First,Full spectrum
Repeat1,Fold1,rmse,standard,18.340101173152522,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat1,Fold1,rsq,standard,0.9973021596070659,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat1,Fold2,rmse,standard,15.373140661960791,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat1,Fold2,rsq,standard,0.9999999999999998,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat1,Fold3,rmse,standard,82.70685662798489,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat1,Fold3,rsq,standard,1,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat1,Fold4,rmse,standard,50.83894755076325,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat1,Fold4,rsq,standard,NA,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat1,Fold5,rmse,standard,6.83962376196343,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat1,Fold5,rsq,standard,NA,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat2,Fold1,rmse,standard,73.50413021888473,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat2,Fold1,rsq,standard,0.6868421212055793,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat2,Fold2,rmse,standard,36.56865811280559,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat2,Fold2,rsq,standard,1,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat2,Fold3,rmse,standard,14.80999798535388,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat2,Fold3,rsq,standard,1,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat2,Fold4,rmse,standard,21.065681040560307,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat2,Fold4,rsq,standard,1,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat2,Fold5,rmse,standard,42.10033483975219,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat2,Fold5,rsq,standard,0.9999999999999998,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat3,Fold1,rmse,standard,38.03829442916389,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat3,Fold1,rsq,standard,0.029776339164224633,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat3,Fold2,rmse,standard,18.775998122825477,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat3,Fold2,rsq,standard,1,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat3,Fold3,rmse,standard,74.39087164598759,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat3,Fold3,rsq,standard,NA,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat3,Fold4,rmse,standard,26.269388664747947,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat3,Fold4,rsq,standard,1,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat3,Fold5,rmse,standard,5.001552745342804,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat3,Fold5,rsq,standard,1,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat4,Fold1,rmse,standard,23.440036670308906,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat4,Fold1,rsq,standard,0.02640850712724728,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat4,Fold2,rmse,standard,24.815131376999666,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat4,Fold2,rsq,standard,1,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat4,Fold3,rmse,standard,31.922762284603134,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat4,Fold3,rsq,standard,1.0000000000000004,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat4,Fold4,rmse,standard,36.79539604295458,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat4,Fold4,rsq,standard,1,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat4,Fold5,rmse,standard,5.001552745342804,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat4,Fold5,rsq,standard,1,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat5,Fold1,rmse,standard,69.59061703479375,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat5,Fold1,rsq,standard,0.8844379849826315,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat5,Fold2,rmse,standard,36.79539604295458,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat5,Fold2,rsq,standard,1,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat5,Fold3,rmse,standard,7.141570228553333,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat5,Fold3,rsq,standard,1,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat5,Fold4,rmse,standard,55.41771500573481,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat5,Fold4,rsq,standard,1,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat5,Fold5,rmse,standard,28.23199858434405,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat5,Fold5,rsq,standard,1,Preprocessor1_Model1,LASSO,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat1,Fold1,rmse,standard,25.838436524050604,Preprocessor1_Model1,LASSO 0.7 cor filter,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat1,Fold1,rsq,standard,0.011788819236730074,Preprocessor1_Model1,LASSO 0.7 cor filter,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat1,Fold2,rmse,standard,28.42771617514053,Preprocessor1_Model1,LASSO 0.7 cor filter,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat1,Fold2,rsq,standard,1,Preprocessor1_Model1,LASSO 0.7 cor filter,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat1,Fold3,rmse,standard,113.89247189236845,Preprocessor1_Model1,LASSO 0.7 cor filter,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat1,Fold3,rsq,standard,1,Preprocessor1_Model1,LASSO 0.7 cor filter,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat1,Fold4,rmse,standard,67.17884755918419,Preprocessor1_Model1,LASSO 0.7 cor filter,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat1,Fold4,rsq,standard,NA,Preprocessor1_Model1,LASSO 0.7 cor filter,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat2,Fold1,rmse,standard,104.5172339582643,Preprocessor1_Model1,LASSO 0.7 cor filter,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat2,Fold1,rsq,standard,0.42297513199115216,Preprocessor1_Model1,LASSO 0.7 cor filter,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat2,Fold2,rmse,standard,43.18767136346807,Preprocessor1_Model1,LASSO 0.7 cor filter,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat2,Fold2,rsq,standard,1,Preprocessor1_Model1,LASSO 0.7 cor filter,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat2,Fold3,rmse,standard,20.638431778515937,Preprocessor1_Model1,LASSO 0.7 cor filter,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat2,Fold3,rsq,standard,1,Preprocessor1_Model1,LASSO 0.7 cor filter,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat2,Fold4,rmse,standard,33.97902911399316,Preprocessor1_Model1,LASSO 0.7 cor filter,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat2,Fold4,rsq,standard,1,Preprocessor1_Model1,LASSO 0.7 cor filter,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat2,Fold5,rmse,standard,47.694022033655585,Preprocessor1_Model1,LASSO 0.7 cor filter,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat2,Fold5,rsq,standard,0.9999999999999998,Preprocessor1_Model1,LASSO 0.7 cor filter,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat3,Fold1,rmse,standard,56.07161470410076,Preprocessor1_Model1,LASSO 0.7 cor filter,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat3,Fold1,rsq,standard,0.035208009736069586,Preprocessor1_Model1,LASSO 0.7 cor filter,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat3,Fold3,rmse,standard,34.094060343728465,Preprocessor1_Model1,LASSO 0.7 cor filter,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat3,Fold3,rsq,standard,NA,Preprocessor1_Model1,LASSO 0.7 cor filter,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat3,Fold4,rmse,standard,40.66858574330581,Preprocessor1_Model1,LASSO 0.7 cor filter,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
Repeat3,Fold4,rsq,standard,1,Preprocessor1_Model1,LASSO 0.7 cor filter,reflectance_raw,VNIR + SWIR,TRUE,None,First,Full spectrum
